image_id,camera_intrinsics,rotation_matrix,translation_vector
54714905_6154442539,1.12772180e+03 0.00000000e+00 5.27000000e+02 0.00000000e+00 1.12772180e+03 3.89500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.65519290e-01 -1.88554985e-02 -2.59647782e-01 7.33748574e-03 9.98948376e-01 -4.52581782e-02 2.60228096e-01 4.17924822e-02 9.64642279e-01,1.07507212e+00 4.17399214e-02 2.99550477e-01
09840944_156579676,1.75035486e+03 0.00000000e+00 5.19000000e+02 0.00000000e+00 1.75035486e+03 3.86500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.97737094e-01 1.62586159e-03 -6.72164314e-02 -7.86055053e-03 9.95672783e-01 -9.25954649e-02 6.67750239e-02 9.29142882e-02 9.93432449e-01,-1.19384930e-03 1.97581444e-01 1.15338872e+00
41967863_5418850004,1.51892322e+03 0.00000000e+00 5.12000000e+02 0.00000000e+00 1.51892322e+03 3.41000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.99599096e-01 1.35318098e-02 2.48704312e-02 -1.34267527e-02 9.99900236e-01 -4.38633416e-03 -2.49273051e-02 4.05064653e-03 9.99681060e-01,-7.04917499e-01 -1.35690328e-01 -4.20852347e-01
46222344_405510986,2.15336938e+03 0.00000000e+00 3.84500000e+02 0.00000000e+00 2.15336938e+03 5.14000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.97451692e-01 -1.90890721e-02 -6.87439402e-02 1.22453620e-02 9.95048568e-01 -9.86326465e-02 7.02863650e-02 9.75395057e-02 9.92746630e-01,-2.34797544e-01 1.94673803e-01 1.43161190e+00
95850075_1570642878,2.62946973e+03 0.00000000e+00 4.02500000e+02 0.00000000e+00 2.62946973e+03 3.00500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.41205274e-01 -4.87190548e-02 -3.34303882e-01 1.94438042e-02 9.95718754e-01 -9.03664812e-02 3.37275215e-01 7.85532695e-02 9.38123027e-01,1.79465025e+00 9.24302816e-01 6.78956511e+00
54566619_7723106684,2.38167505e+03 0.00000000e+00 3.41500000e+02 0.00000000e+00 2.38167505e+03 5.13000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.99185328e-01 9.18374407e-03 -3.92980759e-02 5.61148869e-03 9.32687952e-01 3.60640674e-01 3.99648736e-02 -3.60567391e-01 9.31876583e-01,-4.56443719e-01 -1.70543473e+00 -2.54501632e+00
91824386_51142061,1.16020361e+03 0.00000000e+00 5.22000000e+02 0.00000000e+00 1.16020361e+03 3.87500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.94859185e-01 -1.59615092e-02 -1.00002162e-01 1.48827540e-02 9.99822833e-01 -1.15241196e-02 1.00168387e-01 9.97656869e-03 9.94920480e-01,-3.18449416e-01 -4.72246436e-01 -1.97352624e+00
71214740_51142248,1.15839771e+03 0.00000000e+00 5.21500000e+02 0.00000000e+00 1.15839771e+03 3.87500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.99774357e-01 2.12423051e-02 1.29862902e-05 -2.10963760e-02 9.92977329e-01 -1.16408623e-01 -2.48568257e-03 1.16382082e-01 9.93201406e-01,-5.30722365e-01 3.19037094e-01 2.60115494e+00
26873322_8922149146,1.06266260e+03 0.00000000e+00 5.32000000e+02 0.00000000e+00 1.06266260e+03 3.91500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.84961342e-01 -7.65200121e-04 -1.72773175e-01 -3.55165273e-02 9.77737058e-01 -2.06806241e-01 1.69084984e-01 2.09832456e-01 9.63006027e-01,3.77859121e-01 4.10396405e-03 8.56908177e-01
97072820_1504258171,5.99260437e+02 0.00000000e+00 2.54500000e+02 0.00000000e+00 5.99260437e+02 1.89000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.86133184e-01 -2.90877205e-02 -1.63386805e-01 3.22835451e-02 9.99335213e-01 1.69382818e-02 1.62785491e-01 -2.19781071e-02 9.86416670e-01,4.87976413e-01 -2.90144188e-01 -1.19910547e+00
94095377_7999294014,8.52207458e+02 0.00000000e+00 5.36000000e+02 0.00000000e+00 8.52207458e+02 3.93000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.98093007e-01 5.20858528e-02 -3.31272370e-02 -5.16519104e-02 9.98569473e-01 1.38234294e-02 3.37998527e-02 -1.20859831e-02 9.99355542e-01,-5.66778228e-01 -3.54438212e-02 -3.92899698e-01
81677974_8097325090,1.13346008e+03 0.00000000e+00 5.09000000e+02 0.00000000e+00 1.13346008e+03 3.81500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.99656789e-01 2.01153400e-02 1.67832507e-02 -2.01988674e-02 9.99784353e-01 4.82223247e-03 -1.66826306e-02 -5.15958008e-03 9.99847523e-01,-9.96798882e-01 -3.35905063e-01 -1.59426906e+00
36884154_4646032708,1.23892188e+03 0.00000000e+00 5.02500000e+02 0.00000000e+00 1.23892188e+03 3.35000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.91493499e-01 7.96701361e-02 1.02923810e-01 -6.03063678e-02 9.81969142e-01 -1.79164020e-01 -1.15342027e-01 1.71433000e-01 9.78420637e-01,-1.04879496e+00 3.05884306e-01 7.30885849e+00
76927725_7775850642,2.40933398e+03 0.00000000e+00 5.01500000e+02 0.00000000e+00 2.40933398e+03 3.76000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.62058899e-01 -5.16174921e-02 -2.67914744e-01 -8.25885355e-03 9.75982271e-01 -2.17693359e-01 2.72716826e-01 2.11646502e-01 9.38526127e-01,-9.28482189e-01 2.38210556e-02 5.97399580e+00
99467148_7775852980,1.09184216e+03 0.00000000e+00 5.24000000e+02 0.00000000e+00 1.09184216e+03 3.88500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.85491222e-01 -1.24078594e-02 -1.69272257e-01 2.23076553e-02 9.98141523e-01 5.67086362e-02 1.68254036e-01 -5.96619303e-02 9.83936499e-01,6.23741999e-01 -7.31628361e-01 -2.75641091e+00
28091537_2961893803,1.78719238e+03 0.00000000e+00 5.16500000e+02 0.00000000e+00 1.78719238e+03 3.85500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.55667401e-01 7.61369452e-02 2.84434500e-01 -7.18327980e-02 9.97089408e-01 -2.55492153e-02 -2.85551866e-01 3.98482621e-03 9.58354972e-01,-2.78736844e+00 8.18973341e-02 9.37021554e-01
27175827_2221395482,1.76237781e+03 0.00000000e+00 5.18000000e+02 0.00000000e+00 1.76237781e+03 3.86000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.93877718e-01 1.87976653e-02 -1.08874838e-01 -1.94069860e-02 9.99801361e-01 -4.53952058e-03 1.08767879e-01 6.62466081e-03 9.94045101e-01,8.26896893e-02 7.86340671e-02 1.26484517e-01
99851633_5082881231,8.46053894e+02 0.00000000e+00 5.18500000e+02 0.00000000e+00 8.46053894e+02 3.86000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.93577106e-01 2.49370595e-02 -1.10375164e-01 -1.20170301e-02 9.93152228e-01 1.16207757e-01 1.12517220e-01 -1.14134985e-01 9.87072986e-01,-1.96012984e-01 -7.65159402e-01 -2.26979096e+00
84658565_764154111,1.50396069e+03 0.00000000e+00 3.86500000e+02 0.00000000e+00 1.50396069e+03 5.19000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.79973929e-01 7.88988145e-02 1.82827993e-01 -3.36386829e-02 9.70551826e-01 -2.38532162e-01 -1.96263947e-01 2.27605207e-01 9.53769539e-01,-2.20146708e+00 -1.71469989e-01 5.37580564e+00
41281439_107755179,1.15343579e+03 0.00000000e+00 5.28000000e+02 0.00000000e+00 1.15343579e+03 3.90000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.05003258e-01 -4.60543095e-02 -4.22904366e-01 1.85013498e-02 9.97443063e-01 -6.90292464e-02 4.25002120e-01 5.46473913e-02 9.03541289e-01,-1.52765007e+00 4.98272813e-01 2.73364404e+00
53377903_125356706,5.51344116e+02 0.00000000e+00 2.56000000e+02 0.00000000e+00 5.51344116e+02 1.89500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.88528938e-01 -1.58373485e-02 -1.50198927e-01 1.11594792e-02 9.99427602e-01 -3.19364140e-02 1.50618741e-01 2.98939276e-02 9.88139842e-01,5.76882081e-01 -2.67886886e-01 -9.77175588e-01
13159161_5779487080,8.41982056e+02 0.00000000e+00 5.23000000e+02 0.00000000e+00 8.41982056e+02 3.88000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.40880981e-01 9.49093096e-02 3.25169499e-01 -7.90604918e-02 9.94962056e-01 -6.16436930e-02 -3.29381874e-01 3.22913178e-02 9.43644452e-01,-3.19649702e+00 -1.76869183e-01 -6.29449543e-01
69037173_2735815523,1.74818274e+03 0.00000000e+00 5.10000000e+02 0.00000000e+00 1.74818274e+03 3.27000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.96245244e-01 3.17125068e-03 -8.65179585e-02 -1.38051606e-02 9.92361291e-01 -1.22590724e-01 8.54683071e-02 1.23324821e-01 9.88678996e-01,1.35792008e-02 9.18327720e-01 8.60427778e+00
49325118_2768773629,1.37140112e+03 0.00000000e+00 5.13500000e+02 0.00000000e+00 1.37140112e+03 3.41500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.85398426e-01 1.70264196e-01 2.14322380e-04 -1.69452565e-01 9.80576814e-01 9.87671030e-02 1.66063419e-02 -9.73612652e-02 9.95110553e-01,-7.42876623e-01 -4.71747250e-01 -1.80509645e+00
04683648_2472127584,1.05918140e+03 0.00000000e+00 5.31000000e+02 0.00000000e+00 1.05918140e+03 3.91000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.81338592e-01 -5.14427389e-03 -1.92218895e-01 -4.59832981e-03 9.98728374e-01 -5.02044858e-02 1.92232730e-01 5.01514853e-02 9.80067042e-01,9.37707236e-01 -2.24706067e-01 -1.17659095e+00
68505727_8014737392,1.48042944e+03 0.00000000e+00 4.99000000e+02 0.00000000e+00 1.48042944e+03 3.32000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.96705818e-01 6.14213182e-02 5.29616355e-02 -6.65570430e-02 9.92617617e-01 1.01392440e-01 -4.63429951e-02 -1.04583404e-01 9.93435775e-01,-1.18056765e+00 1.88820417e-01 4.78999647e-01
90412579_6267254095,1.05905029e+03 0.00000000e+00 4.92000000e+02 0.00000000e+00 1.05905029e+03 3.69000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.99402902e-01 2.92189417e-02 1.84415947e-02 -2.62383007e-02 9.89062307e-01 -1.45145801e-01 -2.24808929e-02 1.44575258e-01 9.89238396e-01,-9.77807851e-01 1.86050837e-02 8.24443872e-01
90911839_6785459479,2.33959180e+03 0.00000000e+00 5.08000000e+02 0.00000000e+00 2.33959180e+03 3.62500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.92188616e-01 -1.34594291e-03 -1.24739483e-01 -1.37985719e-02 9.92621617e-01 -1.20465451e-01 1.23981247e-01 1.21245675e-01 9.84849296e-01,1.48517921e-01 6.63240366e-01 6.16507045e+00
82127652_2884030785,1.44732776e+03 0.00000000e+00 5.22500000e+02 0.00000000e+00 1.44732776e+03 3.64000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.98005606e-01 1.60537340e-02 -6.10498761e-02 -2.48114375e-02 9.89043835e-01 -1.45522115e-01 5.80448302e-02 1.46746622e-01 9.87469608e-01,-3.34549859e-01 1.98718228e-01 1.42681446e+00
88754190_2743993328,2.68566577e+03 0.00000000e+00 5.14000000e+02 0.00000000e+00 2.68566577e+03 3.84500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.98607561e-01 3.01843172e-02 4.32648272e-02 -2.25015770e-02 9.85499082e-01 -1.68182158e-01 -4.77139111e-02 1.66974448e-01 9.84806030e-01,-7.81170253e-01 7.14712281e-01 1.28906509e+01
46746381_4323932796,8.01443420e+02 0.00000000e+00 5.42500000e+02 0.00000000e+00 8.01443420e+02 3.50500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.07533317e-01 1.11819284e-01 4.04820610e-01 -8.28142228e-02 9.92625104e-01 -8.85280083e-02 -4.11734238e-01 4.68172129e-02 9.10100580e-01,-3.71182434e+00 4.70903218e-02 5.39209317e-01
96496750_8891445020,1.40904236e+03 0.00000000e+00 5.06500000e+02 0.00000000e+00 1.40904236e+03 3.79500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.84522397e-01 -2.44380801e-02 -1.73546623e-01 -5.73810164e-04 9.89775750e-01 -1.42631113e-01 1.75257869e-01 1.40523109e-01 9.74442371e-01,2.40964505e-01 3.31251309e-01 3.79310185e+00
84805358_4163596824,8.08802246e+02 0.00000000e+00 5.29500000e+02 0.00000000e+00 8.08802246e+02 3.47500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,8.98810456e-01 -6.82147366e-02 -4.32997130e-01 1.06967128e-01 9.92086370e-01 6.57470012e-02 4.25085636e-01 -1.05410552e-01 8.98994337e-01,2.83689038e+00 -9.01731053e-01 -2.59387479e+00
12396017_3576759515,8.79765686e+02 0.00000000e+00 5.17000000e+02 0.00000000e+00 8.79765686e+02 3.42500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.95022175e-01 -7.04614260e-03 -9.94043386e-02 9.80968031e-03 9.99578068e-01 2.73396501e-02 9.91697577e-02 -2.81786829e-02 9.94671464e-01,6.42283818e-02 -2.44180286e-01 -1.03974799e+00
38515369_9471591736,1.22743542e+03 0.00000000e+00 3.87500000e+02 0.00000000e+00 1.22743542e+03 5.22000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.82081801e-01 -2.22862519e-02 -1.87132731e-01 -1.63040950e-02 9.79212182e-01 -2.02182292e-01 1.87748535e-01 2.01610579e-01 9.61303106e-01,7.10744367e-01 4.69416289e-02 8.56075240e-01
78329459_8088722344,8.55536914e+03 0.00000000e+00 5.11500000e+02 0.00000000e+00 8.55536914e+03 3.83500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.96041295e-01 1.50286450e-02 -8.76120921e-02 -2.52057602e-02 9.92901287e-01 -1.16239858e-01 8.52432314e-02 1.17988028e-01 9.89349492e-01,-8.60504827e-02 2.16021847e+00 2.18267135e+01
90045635_7353555510,2.02190588e+03 0.00000000e+00 5.11500000e+02 0.00000000e+00 2.02190588e+03 3.83500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.94454959e-01 1.56298144e-02 -1.03995398e-01 -3.03438455e-02 9.89480177e-01 -1.41450453e-01 1.00690541e-01 1.43821725e-01 9.84467738e-01,-1.67587355e-01 5.66509465e-01 6.78820243e+00
22465257_94852237,1.18401733e+03 0.00000000e+00 5.15000000e+02 0.00000000e+00 1.18401733e+03 3.85500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.45244462e-01 1.04021574e-01 3.09341914e-01 -1.04183849e-01 9.94428651e-01 -1.60431788e-02 -3.09287299e-01 -1.70637053e-02 9.50815543e-01,-3.18246930e+00 -6.26624413e-02 -2.81581977e-01
77037144_51142129,1.15933838e+03 0.00000000e+00 5.21500000e+02 0.00000000e+00 1.15933838e+03 3.87500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.97436638e-01 5.34968086e-03 -7.13549921e-02 -2.23332435e-03 9.99042970e-01 4.36824591e-02 7.15203904e-02 -4.34111262e-02 9.96494008e-01,-3.84268475e-01 -5.72037048e-01 -1.93468893e+00
08814095_3507579332,1.01085919e+03 0.00000000e+00 4.92000000e+02 0.00000000e+00 1.01085919e+03 3.69000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.59562086e-01 1.91617281e-02 2.80844142e-01 -3.68624401e-02 9.97642759e-01 5.78799346e-02 -2.79073045e-01 -6.58919911e-02 9.58006514e-01,-2.97557406e+00 -8.43673978e-01 -2.11390816e+00
08468928_1469537330,1.23273401e+03 0.00000000e+00 5.05000000e+02 0.00000000e+00 1.23273401e+03 3.36500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.23460776e-01 -4.89542310e-02 -3.80557063e-01 1.22519154e-02 9.95083833e-01 -9.82754075e-02 3.83497178e-01 8.60909311e-02 9.19520672e-01,1.86147414e+00 1.91180914e-01 1.86736313e+00
59933422_876052199,1.27356433e+03 0.00000000e+00 5.22500000e+02 0.00000000e+00 1.27356433e+03 3.88000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.97268559e-01 3.31978310e-02 -6.59797284e-02 -3.92240591e-02 9.94963496e-01 -9.22448609e-02 6.25850920e-02 9.45808923e-02 9.93547966e-01,-4.91851109e-01 5.29534465e-02 1.49680647e-01
41304494_5117288687,1.15868811e+03 0.00000000e+00 5.12500000e+02 0.00000000e+00 1.15868811e+03 3.42000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.20449143e-01 -7.03847488e-02 -3.84472838e-01 -1.77756665e-02 9.75097027e-01 -2.21065178e-01 3.90457938e-01 2.10313515e-01 8.96276087e-01,-1.74728219e+00 9.79199053e-04 6.85708318e+00
67589210_4870499223,2.35756934e+03 0.00000000e+00 5.02000000e+02 0.00000000e+00 2.35756934e+03 3.76000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.87116961e-01 1.66579117e-02 -1.59130823e-01 -1.74320654e-03 9.95626263e-01 9.34093428e-02 1.59990832e-01 -9.19285487e-02 9.82828610e-01,4.20977503e-01 -2.43625908e-01 -7.03964893e-01
80142447_1434506947,1.06852515e+03 0.00000000e+00 5.26500000e+02 0.00000000e+00 1.06852515e+03 3.89500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.94823330e-01 -3.79095437e-03 -1.01548858e-01 4.50949670e-04 9.99458764e-01 -3.28934010e-02 1.01618594e-01 3.26773293e-02 9.94286605e-01,-1.17503556e-01 9.73865169e-03 -1.39027009e-01
93861282_4866646218,1.09958215e+03 0.00000000e+00 5.17000000e+02 0.00000000e+00 1.09958215e+03 3.85500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.86717678e-01 5.77530051e-02 1.51831533e-01 -4.35796526e-02 9.94515694e-01 -9.50754830e-02 -1.56489737e-01 8.71958944e-02 9.83823073e-01,-2.40042066e+00 6.54594096e-03 3.82724988e-01
78762094_501186144,1.06140979e+03 0.00000000e+00 5.24000000e+02 0.00000000e+00 1.06140979e+03 3.88500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.97758465e-01 3.30170245e-02 -5.82058554e-02 -2.99767271e-02 9.98178530e-01 5.23547288e-02 5.98284325e-02 -5.04925528e-02 9.96930820e-01,-2.81479532e-01 -6.83910195e-01 -2.59430802e+00
76879175_4725301545,2.67499072e+03 0.00000000e+00 5.14500000e+02 0.00000000e+00 2.67499072e+03 5.18000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.98817795e-01 -4.71670719e-03 -4.83814513e-02 1.53189113e-02 9.75110423e-01 2.21189951e-01 4.61339692e-02 -2.21669610e-01 9.74029897e-01,1.13997933e-01 -5.56011538e-01 -1.03298924e+00
93505867_8891475944,8.93228210e+02 0.00000000e+00 5.08500000e+02 0.00000000e+00 8.93228210e+02 3.81000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.68336474e-01 -1.50803667e-02 -2.49192807e-01 4.36528518e-02 9.93023857e-01 1.09535604e-01 2.45802565e-01 -1.16945298e-01 9.62239521e-01,1.06746990e+00 -8.53250301e-01 -2.48009560e+00
08158971_2821952368,1.74920166e+03 0.00000000e+00 5.09000000e+02 0.00000000e+00 1.74920166e+03 3.39000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,8.27884602e-01 1.13630368e-01 5.49267900e-01 -4.25237843e-02 9.89161412e-01 -1.40539778e-01 -5.59284198e-01 9.29937684e-02 8.23743495e-01,-1.94574257e+00 5.66869659e-01 8.18817140e+00
77275846_3846561152,8.04199646e+02 0.00000000e+00 5.31500000e+02 0.00000000e+00 8.04199646e+02 3.45500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.66536845e-01 6.40261919e-02 2.48409288e-01 -1.09863431e-01 9.78366059e-01 1.75299406e-01 -2.31811463e-01 -1.96724431e-01 9.52660981e-01,-2.66742651e+00 -1.03684701e+00 -2.22454483e+00
79772920_6916144072,1.17301392e+03 0.00000000e+00 3.60000000e+02 0.00000000e+00 1.17301392e+03 4.81000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.77869394e-01 -3.55249217e-03 -2.09186108e-01 2.71145987e-02 9.93575217e-01 1.09877602e-01 2.07451793e-01 -1.13117942e-01 9.71683119e-01,5.75590596e-01 -1.00284721e+00 -2.66593180e+00
94235774_3066657579,7.98357056e+02 0.00000000e+00 5.23000000e+02 0.00000000e+00 7.98357056e+02 2.89000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.99870856e-01 -1.05376608e-02 1.21338156e-02 1.00884355e-02 9.99282480e-01 3.65068360e-02 -1.25098060e-02 -3.63797101e-02 9.99259737e-01,-5.77080029e-01 -5.59321998e-01 -2.13384819e+00
08655339_301940774,1.77849609e+03 0.00000000e+00 5.17500000e+02 0.00000000e+00 1.77849609e+03 3.86000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.96752266e-01 1.05564883e-02 -7.98340834e-02 -2.36505306e-02 9.86026480e-01 -1.64901286e-01 7.69777417e-02 1.66253849e-01 9.83073794e-01,-3.97922911e-01 3.84724090e-01 6.54789457e+00
67121330_501219352,2.31750195e+03 0.00000000e+00 5.12500000e+02 0.00000000e+00 2.31750195e+03 3.83500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.97533355e-01 6.11622727e-03 -6.99270916e-02 1.49904237e-02 9.54653078e-01 2.97342881e-01 6.85747298e-02 -2.97657678e-01 9.52206602e-01,-2.23590198e-01 -1.29991369e+00 -2.30760098e+00
59411052_548704309,1.30470618e+03 0.00000000e+00 2.89500000e+02 0.00000000e+00 1.30470618e+03 2.18000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.71997864e-01 -1.17173940e-02 -2.34697371e-01 2.97926651e-02 9.96841382e-01 7.36183089e-02 2.33093437e-01 -7.85490991e-02 9.69276786e-01,7.43977289e-01 2.52410978e-01 9.47633477e-01
47510282_2492277573,1.01781622e+03 0.00000000e+00 4.70000000e+02 0.00000000e+00 1.01781622e+03 5.22000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.06464385e-01 -7.19698417e-02 -4.16104147e-01 7.71827427e-02 9.97007671e-01 -4.30439571e-03 4.15168813e-01 -2.82142779e-02 9.09306775e-01,2.45575628e+00 -2.74905770e-01 -6.31815809e-01
47368628_1021716875,9.68215454e+02 0.00000000e+00 5.26500000e+02 0.00000000e+00 9.68215454e+02 3.89500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.69593474e-01 -1.63380820e-02 -2.44175270e-01 1.29189452e-02 9.99794883e-01 -1.55978363e-02 2.44380024e-01 1.19690733e-02 9.69605665e-01,1.04290999e+00 -3.27605915e-01 -1.66587582e+00
13994827_370100211,1.09160889e+03 0.00000000e+00 5.17000000e+02 0.00000000e+00 1.09160889e+03 3.85500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.96020712e-01 -1.46652255e-02 -8.79071822e-02 3.01870000e-03 9.91353856e-01 -1.31180864e-01 8.90709210e-02 1.30393492e-01 9.87453244e-01,-2.25625299e-01 -1.16131845e-01 -1.17392157e+00
98908871_1351887444,1.00224591e+03 0.00000000e+00 4.91500000e+02 0.00000000e+00 1.00224591e+03 3.68500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.93340936e-01 6.63853594e-02 9.41635211e-02 -5.59983511e-02 9.92467793e-01 -1.08958082e-01 -1.00687483e-01 1.02959521e-01 9.89576358e-01,-1.06294690e+00 8.47224968e-01 7.52372604e+00
97562675_1901629020,1.65711365e+03 0.00000000e+00 5.09500000e+02 0.00000000e+00 1.65711365e+03 2.86000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.98707699e-01 9.95172472e-03 -4.98386885e-02 -1.39902699e-02 9.96587320e-01 -8.13510085e-02 4.88590221e-02 8.19431352e-02 9.95438656e-01,-3.30137905e-01 1.20584693e+00 8.25105993e+00
24188089_5833050251,3.92594189e+03 0.00000000e+00 5.10000000e+02 0.00000000e+00 3.92594189e+03 3.82000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.99881336e-01 -7.08670860e-03 1.36781417e-02 5.05976864e-03 9.89723095e-01 1.42907640e-01 -1.45503175e-02 -1.42821473e-01 9.89641508e-01,-8.54376909e-01 -2.78405135e-02 1.20361381e-01
90920828_5082887495,1.12587244e+03 0.00000000e+00 5.11500000e+02 0.00000000e+00 1.12587244e+03 3.83500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.97579883e-01 2.04319938e-02 -6.64598496e-02 -1.72061286e-02 9.98662606e-01 4.87539532e-02 6.73671071e-02 -4.74924462e-02 9.96597281e-01,-2.96701846e-01 -6.09015965e-01 -2.30824625e+00
83767237_7775849918,2.06800928e+03 0.00000000e+00 4.97500000e+02 0.00000000e+00 2.06800928e+03 3.73000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.96728940e-01 -1.82785022e-03 -8.07965271e-02 -9.99743410e-03 9.89276613e-01 -1.45711478e-01 8.01964534e-02 1.46042605e-01 9.86022356e-01,2.32506918e-01 4.71927416e-01 5.79337356e+00
95048461_7775852580,1.08763123e+03 0.00000000e+00 5.22000000e+02 0.00000000e+00 1.08763123e+03 3.87500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.85029595e-01 -1.03914384e-02 -1.72071831e-01 2.41155697e-02 9.96672514e-01 7.78610234e-02 1.70690176e-01 -8.08450225e-02 9.82002518e-01,6.12545321e-01 -8.97906710e-01 -2.88212003e+00
71210930_8368609525,1.55011121e+03 0.00000000e+00 5.08500000e+02 0.00000000e+00 1.55011121e+03 3.81000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.84751112e-01 -1.59160718e-02 -1.73239502e-01 2.52024592e-02 9.98353017e-01 5.15372721e-02 1.72133909e-01 -5.51174476e-02 9.83530368e-01,6.99519668e-01 1.48025334e-01 5.61126653e-01
03300929_2790010816,1.72570618e+03 0.00000000e+00 5.16000000e+02 0.00000000e+00 1.72570618e+03 2.85000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.90242415e-01 1.25847664e-02 -1.38786107e-01 -3.06866464e-02 9.91160022e-01 -1.29074169e-01 1.35934873e-01 1.32073597e-01 9.81874878e-01,2.00161008e-01 8.44912773e-01 9.02075055e+00
48881630_6195994710,1.50149487e+03 0.00000000e+00 5.22000000e+02 0.00000000e+00 1.50149487e+03 3.87500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.59154057e-01 8.08442243e-02 2.71086159e-01 -7.50773970e-02 9.96677069e-01 -3.15943632e-02 -2.72739580e-01 9.95141851e-03 9.62036429e-01,-2.72418513e+00 4.74519236e-02 4.70404017e-01
56016801_7076150709,1.56054871e+03 0.00000000e+00 5.15000000e+02 0.00000000e+00 1.56054871e+03 3.42000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.99059810e-01 3.46420141e-02 -2.60658146e-02 -3.72755756e-02 9.93401735e-01 -1.08459779e-01 2.21365603e-02 1.09329424e-01 9.93759050e-01,8.28380421e-01 1.04325288e+00 9.27278908e+00
